id,basePrice,graphicID,groupID,iconID,marketGroupID,metaGroupID,cn_name,en_name,volume
41513,,,63,21378,2244,1,旗舰级IEF紧凑型结构维修器,Capital IEF Compact Hull Repairer,4000
41514,,,63,21378,2244,2,旗舰级结构维修器 II,Capital Hull Repairer II,4000
41515,,,1699,10933,2245,,旗舰级弯曲装甲增强器 I,Capital Flex Armor Hardener I,4000
41516,75000,,1700,81,2246,,旗舰级弯曲护盾增强器 I,Capital Flex Shield Hardener I,4000
41517,4000,,1701,20944,1094,,装甲电磁抗性脚本,Armor EM Resistance Script,1
41518,4000,,1701,20946,1094,,装甲热能抗性脚本,Armor Thermal Resistance Script,1
41519,4000,,1701,20945,1094,,装甲动能抗性脚本,Armor Kinetic Resistance Script,1
41520,4000,,1701,20943,1094,,装甲爆炸抗性脚本,Armor Explosive Resistance Script,1
41521,4000,,1702,20948,1094,,护盾电磁抗性脚本,Shield EM Resistance Script,1
41522,4000,,1702,20950,1094,,护盾热能抗性脚本,Shield Thermal Resistance Script,1
41523,4000,,1702,20949,1094,,护盾动能抗性脚本,Shield Kinetic Resistance Script,1
41524,4000,,1702,20947,1094,,护盾爆炸抗性脚本,Shield Explosive Resistance Script,1
41525,,,1699,10933,2245,2,旗舰级弯曲装甲增强器 II,Capital Flex Armor Hardener II,4000
41526,,,1699,10933,2245,4,黑暗血袭者旗舰级弯曲装甲增强器,Dark Blood Capital Flex Armor Hardener,4000
41527,,,1699,10933,2245,4,暗影天蛇旗舰级弯曲装甲增强器,Shadow Serpentis Capital Flex Armor Hardener,4000
41528,75000,,1700,81,2246,2,旗舰级弯曲护盾增强器 II,Capital Flex Shield Hardener II,4000
41529,75000,,1700,81,2246,4,萨沙爱国者旗舰级弯曲护盾增强器,True Sansha Capital Flex Shield Hardener,4000
41530,75000,,1700,81,2246,4,恐惧古斯塔斯旗舰级弯曲护盾增强器,Dread Guristas Capital Flex Shield Hardener,4000
41531,75000,,1700,81,2246,4,主天使旗舰级弯曲护盾增强器,Domination Capital Flex Shield Hardener,4000
41532,500000000,,651,2934,913,,玻色力场发生器蓝图,Bosonic Field Generator Blueprint,0.01
41533,33264.0,,538,21618,1718,3,绷带集成式分析仪,Ligature Integrated Analyzer,5.0
41534,33264.0,,538,21618,1718,3,轭式集成式分析仪,Zeugma Integrated Analyzer,5.0
41535,332640,,917,21618,,3,绷带集成式分析仪蓝图,Ligature Integrated Analyzer Blueprint,0.01
41536,332640,,917,21618,,3,轭式集成式分析仪蓝图,Zeugma Integrated Analyzer Blueprint,0.01
41537,250000000,,255,33,364,,末日武器快速发射,Doomsday Rapid Firing,0.01
41540,,21270,1704,,,,引力传输力场信标,Gravitational Transportation Field Beacon,
41548,129920,20035,90,3280,,,微型震荡炸弹,Micro Concussion Bomb,10
41549,129920,20036,90,3278,,,微型电子炸弹,Micro Electron Bomb,10
41550,129920,20037,90,3281,,,微型灼烧炸弹,Micro Scorch Bomb,10
41551,129920,20110,90,3279,,,微型榴霰炸弹,Micro Shrapnel Bomb,10
41565,26773840,,67,1035,910,1,旗舰级辐射视野型远程电容传输装置,Capital Radiative Scoped Remote Capacitor Transmitter,4000
41566,26773840,,67,1035,910,1,旗舰级感应紧凑型远程电容传输装置,Capital Inductive Compact Remote Capacitor Transmitter,4000
41567,,1176,12,16,,,机库货柜,Hangar Container,27500
41573,,21137,226,,,,空堡堡垒,Astrahus Citadel,
41575,,,1083,21614,1408,,"女式'米雷尔'昇威执行官眼镜 ","Women's “Mirelle” Upwell Executive Spectacles ",0.1
41576,,,1083,21615,1408,,男式'米雷尔'昇威执行官眼镜,Men's “Mirelle” Upwell Executive Spectacles,0.5
41579,,,1950,,2285,,太空舱昇威涂装,Capsule Upwell SKIN,0.01
41580,,,1950,,2285,,太空舱巴拉汀涂装,Capsule Palatine SKIN,0.01
41581,,21267,227,,,,空堡照明开启,Astrahus Lights On,1
41582,1000000000,21252,1718,,2263,,使徒级蓝图,Apostle Blueprint,0.01
41583,1000000000,21254,1718,,2264,,龙鸟级蓝图,Minokawa Blueprint,0.01
41584,1000000000,21255,1718,,2265,,尼纳苏级蓝图,Ninazu Blueprint,0.01
41585,1000000000,21256,1718,,2266,,利夫级蓝图,Lif Blueprint,0.01
41586,,,1950,,1990,,启示级帝国总装部涂装,Omen Imperial Armaments SKIN,0.01
41587,,,1950,,1956,,预言级帝国总装部涂装,Oracle Imperial Armaments SKIN,0.01
41588,,,1950,,1964,,地狱天使级帝国总装部涂装,Abaddon Imperial Armaments SKIN,0.01
41589,,3567,494,,,,解除隐形的传输中继站,Decloaked Transmission Relay,100000000
41590,5000000,1131,912,20944,1105,,装甲电磁抗性脚本蓝图,Armor EM Resistance Script Blueprint,0.01
41591,5000000,1131,912,20946,1105,,装甲热能抗性脚本蓝图,Armor Thermal Resistance Script Blueprint,0.01
41592,5000000,1131,912,20945,1105,,装甲动能抗性脚本蓝图,Armor Kinetic Resistance Script Blueprint,0.01
41593,5000000,1131,912,20943,1105,,装甲爆炸抗性脚本蓝图,Armor Explosive Resistance Script Blueprint,0.01
41594,5000000,1131,912,20948,1105,,护盾电磁抗性脚本蓝图,Shield EM Resistance Script Blueprint,0.01
41595,5000000,1131,912,20950,1105,,护盾热能抗性脚本蓝图,Shield Thermal Resistance Script Blueprint,0.01
41596,5000000,1131,912,20949,1105,,护盾动能抗性脚本蓝图,Shield Kinetic Resistance Script Blueprint,0.01
41597,5000000,1131,912,20947,1105,,护盾爆炸抗性脚本蓝图,Shield Explosive Resistance Script Blueprint,0.01
41598,20000000,,169,1033,339,,电容注电器装料 3200蓝图,Cap Booster 3200 Blueprint,0.01
41599,9200000,,118,1044,1549,,旗舰级护盾扩展装置蓝图 I,Capital Shield Extender I Blueprint,0.01
41600,18400000,,118,1044,1549,1,旗舰级F-S9覆盖式紧凑型护盾扩展装置蓝图,Capital F-S9 Regolith Compact Shield Extender Blueprint,0.01
41601,18400000,,118,1044,1549,1,旗舰级恒沸点抑制型护盾扩展装置蓝图,Capital Azeotropic Restrained Shield Extender Blueprint,0.01
41602,,,118,1044,,2,旗舰级护盾扩展装置蓝图 II,Capital Shield Extender II Blueprint,0.01
41603,,,118,1044,,4,统合部旗舰级护盾扩展装置蓝图,CONCORD Capital Shield Extender Blueprint,0.01
41604,,,118,1044,,4,萨沙爱国者旗舰级护盾扩展装置蓝图,True Sansha Capital Shield Extender Blueprint,0.01
41605,,,118,1044,,4,恐惧古斯塔斯旗舰级护盾扩展装置蓝图,Dread Guristas Capital Shield Extender Blueprint,0.01
41606,,,118,1044,,4,主天使旗舰级护盾扩展装置蓝图,Domination Capital Shield Extender Blueprint,0.01
41607,21742000,,349,79,1541,,25000mm钢附甲板蓝图 I,25000mm Steel Plates I Blueprint,0.01
41608,43484000,,349,79,1541,1,25000mm紧凑型包金钨附甲板蓝图,25000mm Rolled Tungsten Compact Plates Blueprint,0.01
41609,43484000,,349,79,1541,1,25000mm抑制型碳化晶体附甲板蓝图,25000mm Crystalline Carbonide Restrained Plates Blueprint,0.01
41610,,,349,79,,2,25000mm钢附甲板蓝图 II,25000mm Steel Plates II Blueprint,0.01
41611,,,349,79,,4,统合部25000mm钢附甲板蓝图,CONCORD 25000mm Steel Plates Blueprint,0.01
41612,,,349,79,,4,黑暗血袭者25000mm钢附甲板蓝图,Dark Blood 25000mm Steel Plates Blueprint,0.01
41613,,,349,79,,4,暗影天蛇25000mm钢附甲板蓝图,Shadow Serpentis 25000mm Steel Plates Blueprint,0.01
41614,94000000,,142,80,1536,1,旗舰级I-a持久型装甲维修器蓝图,Capital I-a Enduring Armor Repairer Blueprint,0.01
41615,94000000,,142,80,1536,1,旗舰级ACM紧凑型装甲维修器蓝图,Capital ACM Compact Armor Repairer Blueprint,0.01
41616,,,142,80,,2,旗舰级装甲维修器蓝图 II,Capital Armor Repairer II Blueprint,0.01
41618,,,142,80,,4,黑暗血袭者旗舰级装甲维修器蓝图,Dark Blood Capital Armor Repairer Blueprint,0.01
41619,,,142,80,,4,暗影天蛇旗舰级装甲维修器蓝图,Shadow Serpentis Capital Armor Repairer Blueprint,0.01
41620,15000000,,1200,80,,,旗舰级辅助装甲维修器蓝图,Capital Ancillary Armor Repairer Blueprint,0.01
41621,49000000,,350,21426,1539,1,旗舰级I-ax持久型远程装甲维修器蓝图,Capital I-ax Enduring Remote Armor Repairer Blueprint,0.01
41622,49000000,,350,21426,1539,1,旗舰级共轴紧凑型远程装甲维修器蓝图,Capital Coaxial Compact Remote Armor Repairer Blueprint,0.01
41623,,,350,21426,,2,旗舰级远程装甲维修器蓝图 II,Capital Remote Armor Repairer II Blueprint,0.01
41624,49000000,,350,21426,1539,1,旗舰级抚慰视野型远程装甲维修器蓝图,Capital Solace Scoped Remote Armor Repairer Blueprint,0.01
41625,,,350,21426,,4,黑暗血袭者旗舰级远程装甲维修器蓝图,Dark Blood Capital Remote Armor Repairer Blueprint,0.01
41626,,,350,21426,,4,暗影天蛇旗舰级远程装甲维修器蓝图,Shadow Serpentis Capital Remote Armor Repairer Blueprint,0.01
41627,9250000,,143,21378,1537,,旗舰级结构维修器蓝图 I,Capital Hull Repairer I Blueprint,0.01
41628,18500000,,143,21378,1537,1,旗舰级I-b持久型结构维修器蓝图,Capital I-b Enduring Hull Repairer Blueprint,0.01
41629,18500000,,143,21378,1537,1,旗舰级IEF紧凑型结构维修器蓝图,Capital IEF Compact Hull Repairer Blueprint,0.01
41630,,,143,21378,,2,旗舰级结构维修器蓝图 II,Capital Hull Repairer II Blueprint,0.01
41631,,,870,21428,,2,旗舰级远程结构维修器蓝图 II,Capital Remote Hull Repairer II Blueprint,0.01
41632,102000000,,120,84,1552,1,旗舰级C-5L紧凑型护盾回充增量器蓝图,Capital C-5L Compact Shield Booster Blueprint,0.01
41633,102000000,,120,84,1552,1,旗舰级清澈防御持久型护盾回充增量器蓝图,Capital Clarity Ward Enduring Shield Booster Blueprint,0.01
41634,,,120,84,,2,旗舰级护盾回充增量器蓝图 II,Capital Shield Booster II Blueprint,0.01
41635,,,120,84,,4,萨沙爱国者旗舰级护盾回充增量器蓝图,True Sansha Capital Shield Booster Blueprint,0.01
41636,,,120,84,,4,恐惧古斯塔斯旗舰级护盾回充增量器蓝图,Dread Guristas Capital Shield Booster Blueprint,0.01
41637,,,120,84,,4,主天使旗舰级护盾回充增量器蓝图,Domination Capital Shield Booster Blueprint,0.01
41638,97000000,,1157,10935,,,旗舰级辅助护盾回充增量器蓝图,Capital Ancillary Shield Booster Blueprint,0.01
41639,24000000,,141,89,1558,,旗舰级电容器电池蓝图 I,Capital Cap Battery I Blueprint,0.01
41640,48000000,,141,89,1558,1,旗舰级紧凑型铅酸电容器电池蓝图,Capital Compact Pb-Acid Cap Battery Blueprint,0.01
41641,,,141,89,,2,旗舰级电容器电池蓝图 II,Capital Cap Battery II Blueprint,0.01
41642,,,141,89,,4,主天使旗舰级电容器电池蓝图,Domination Capital Cap Battery Blueprint,0.01
41643,,,141,89,,4,黑暗血袭者旗舰级电容器电池蓝图,Dark Blood Capital Cap Battery Blueprint,0.01
41644,12000000,,156,1031,1563,,旗舰级电容注电器蓝图 I,Capital Capacitor Booster I Blueprint,0.01
41645,24000000,,156,1031,1563,1,旗舰级F-RX紧凑型电容注电器蓝图,Capital F-RX Compact Capacitor Booster Blueprint,0.01
41646,,,156,1031,,2,旗舰级电容注电器蓝图 II,Capital Capacitor Booster II Blueprint,0.01
41647,,,156,1031,,4,黑暗血袭者旗舰级电容注电器蓝图,Dark Blood Capital Capacitor Booster Blueprint,0.01
41648,,,156,1031,,4,萨沙爱国者旗舰级电容注电器蓝图,True Sansha Capital Capacitor Booster Blueprint,0.01
41649,75000,,121,86,,,小型辅助远程护盾回充增量器蓝图,Small Ancillary Remote Shield Booster Blueprint,0.01
41650,185000,,121,86,,,中型辅助远程护盾回充增量器蓝图,Medium Ancillary Remote Shield Booster Blueprint,0.01
41651,490000,,121,86,,,大型辅助护盾远程回充增量器蓝图,Large Ancillary Remote Shield Booster Blueprint,0.01
41652,36000000,,121,86,,,旗舰级辅助远程护盾回充增量器蓝图,Capital Ancillary Remote Shield Booster Blueprint,0.01
41653,75000,,350,21426,,,小型辅助远程装甲维修器蓝图,Small Ancillary Remote Armor Repairer Blueprint,0.01
41654,200000,,350,21426,,,中型辅助远程装甲维修器蓝图,Medium Ancillary Remote Armor Repairer Blueprint,0.01
41655,800000,,350,21426,,,大型辅助远程装甲维修器蓝图,Large Ancillary Remote Armor Repairer Blueprint,0.01
41656,36800000,,350,21426,,,旗舰级辅助远程装甲维修器蓝图,Capital Ancillary Remote Armor Repairer Blueprint,0.01
41657,35000000,,1151,10933,1540,,旗舰级弯曲装甲增强器蓝图 I,Capital Flex Armor Hardener I Blueprint,0.01
41658,,,1151,10933,,2,旗舰级弯曲装甲增强器蓝图 II,Capital Flex Armor Hardener II Blueprint,0.01
41659,,,1151,10933,,4,黑暗血袭者旗舰级弯曲装甲增强器蓝图,Dark Blood Capital Flex Armor Hardener Blueprint,0.01
41660,,,1151,10933,,4,暗影天蛇旗舰级弯曲装甲增强器蓝图,Shadow Serpentis Capital Flex Armor Hardener Blueprint,0.01
41661,,,1723,81,,4,恐惧古斯塔斯旗舰级弯曲护盾增强器蓝图,Dread Guristas Capital Flex Shield Hardener Blueprint,0.01
41662,35000000,,1723,81,1548,,旗舰级弯曲护盾增强器蓝图 I,Capital Flex Shield Hardener I Blueprint,0.01
41663,,,1723,81,,2,旗舰级弯曲护盾增强器蓝图 II,Capital Flex Shield Hardener II Blueprint,0.01
41664,,,1723,81,,4,主天使旗舰级弯曲护盾增强器蓝图,Domination Capital Flex Shield Hardener Blueprint,0.01
41665,,,1723,81,,4,萨沙爱国者旗舰级弯曲护盾增强器蓝图,True Sansha Capital Flex Shield Hardener Blueprint,0.01
41666,49000000,,121,86,1553,1,旗舰级不对称持久型远程护盾回充增量器蓝图,Capital Asymmetric Enduring Remote Shield Booster Blueprint,0.01
41667,49000000,,121,86,1553,1,旗舰级昏暗紧凑型远程护盾回充增量器蓝图,Capital Murky Compact Remote Shield Booster Blueprint,0.01
41668,49000000,,121,86,1553,1,旗舰级S95a视野型远程护盾回充增量器蓝图,Capital S95a Scoped Remote Shield Booster Blueprint,0.01
41669,,,121,86,,4,主天使旗舰级远程护盾回充增量器蓝图,Domination Capital Remote Shield Booster Blueprint,0.01
41670,,,121,86,,4,恐惧古斯塔斯旗舰级远程护盾回充增量器蓝图,Dread Guristas Capital Remote Shield Booster Blueprint,0.01
41671,,,121,86,,4,萨沙爱国者旗舰级远程护盾回充增量器蓝图,True Sansha Capital Remote Shield Booster Blueprint,0.01
41680,,,1950,,2278,,使徒级拉塔日落涂装,Apostle Raata Sunset SKIN,0.01
41681,,,1950,,2279,,龙鸟级拉塔日落涂装,Minokawa Raata Sunset SKIN,0.01
41682,,,1950,,2279,,龙鸟级蓝虎涂装,Minokawa Blue Tiger SKIN,0.01
41683,,,1950,,2279,,龙鸟级玛提古海怪涂装,Minokawa Matigu Seabeast SKIN,0.01
41684,,,1950,,2280,,尼纳苏级瓦里莫遗产涂装,Ninazu Valimor Legacy SKIN,0.01
41685,,,1950,,2281,,利夫级瓦基尔荣耀涂装,Lif Valklear Glory SKIN,0.01
41686,,,1950,,2281,,利夫级蓝虎涂装,Lif Blue Tiger SKIN,0.01
41687,,,1950,,2281,,利夫级隆哈达之墨涂装,Lif Tronhadar Ink SKIN,0.01
41688,,3112,186,,,,天使无畏舰残骸,Angel Dreadnought Wreck,27500
41689,,21967,186,,,,天使泰坦残骸,Angel Titan Wreck,60000
41690,,3098,186,,,,血袭者无畏舰残骸,Blood Dreadnought Wreck,27500
41691,,3100,186,,,,血袭者泰坦残骸,Blood Titan Wreck,45000
41692,,3102,186,,,,古斯塔斯无畏舰残骸,Guristas Dreadnought Wreck,27500
41693,,3104,186,,,,古斯塔斯泰坦残骸,Guristas Titan Wreck,55000
41694,,3105,186,,,,自由航母残骸,Rogue Carrier Wreck,27500
41695,,3108,186,,,,自由超级航母残骸,Rogue Supercarrier Wreck,27500
41696,,3098,186,,,,萨沙无畏舰残骸,Sansha Dreadnought Wreck,27500
41697,52700000,,147,1035,1562,1,旗舰级辐射视野型远程电容传输装置蓝图,Capital Radiative Scoped Remote Capacitor Transmitter Blueprint,0.01
41698,52700000,,147,1035,1562,1,旗舰级感应紧凑型远程电容传输装置蓝图,Capital Inductive Compact Remote Capacitor Transmitter Blueprint,0.01
41699,,3106,186,,,,天蛇无畏舰残骸,Serpentis Dreadnought Wreck,27500
41700,,3109,186,,,,天蛇泰坦残骸,Serpentis Titan Wreck,65000
41770,,,1950,,,,矮脚鸡级玛提古海怪涂装,Bantam Matigu Seabeast Serenity Only SKIN,0.01
41771,,,1952,,,,矮脚鸡级玛提古海怪涂装（7天）,Bantam Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41772,,,1953,,,,矮脚鸡级玛提古海怪涂装（30天）,Bantam Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41773,,,1954,,,,矮脚鸡级玛提古海怪涂装（90天）,Bantam Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41774,,,1955,,,,矮脚鸡级玛提古海怪涂装（365天）,Bantam Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41775,,,1950,,,,秃鹫级玛提古海怪涂装,Condor Matigu Seabeast Serenity Only SKIN,0.01
41776,,,1952,,,,秃鹫级玛提古海怪涂装（7天）,Condor Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41777,,,1953,,,,秃鹫级玛提古海怪涂装（30天）,Condor Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41778,,,1954,,,,秃鹫级玛提古海怪涂装（90天）,Condor Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41779,,,1955,,,,秃鹫级玛提古海怪涂装（365天）,Condor Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41780,,,1950,,,,狮鹫级玛提古海怪涂装,Griffin Matigu Seabeast Serenity Only SKIN,0.01
41781,,,1952,,,,狮鹫级玛提古海怪涂装（7天）,Griffin Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41782,,,1953,,,,狮鹫级玛提古海怪涂装（30天）,Griffin Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41783,,,1954,,,,狮鹫级玛提古海怪涂装（90天）,Griffin Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41784,,,1955,,,,狮鹫级玛提古海怪涂装（365天）,Griffin Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41785,,,1950,,,,苍鹭级玛提古海怪涂装,Heron Matigu Seabeast Serenity Only SKIN,0.01
41786,,,1952,,,,苍鹭级玛提古海怪涂装（7天）,Heron Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41787,,,1953,,,,苍鹭级玛提古海怪涂装（30天）,Heron Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41788,,,1954,,,,苍鹭级玛提古海怪涂装（90天）,Heron Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41789,,,1955,,,,苍鹭级玛提古海怪涂装（365天）,Heron Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41790,,,1950,,,,茶隼级玛提古海怪涂装,Kestrel Matigu Seabeast Serenity Only SKIN,0.01
41791,,,1952,,,,茶隼级玛提古海怪涂装（7天）,Kestrel Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41792,,,1953,,,,茶隼级玛提古海怪涂装（30天）,Kestrel Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41793,,,1954,,,,茶隼级玛提古海怪涂装（90天）,Kestrel Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41794,,,1955,,,,茶隼级玛提古海怪涂装（365天）,Kestrel Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41795,,,1950,,,,小鹰级玛提古海怪涂装,Merlin Matigu Seabeast Serenity Only SKIN,0.01
41796,,,1952,,,,小鹰级玛提古海怪涂装（7天）,Merlin Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41797,,,1953,,,,小鹰级玛提古海怪涂装（30天）,Merlin Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41798,,,1954,,,,小鹰级玛提古海怪涂装（90天）,Merlin Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41799,,,1955,,,,小鹰级玛提古海怪涂装（365天）,Merlin Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41800,,,1950,,,,女妖级玛提古海怪涂装,Harpy Matigu Seabeast Serenity Only SKIN,0.01
41801,,,1952,,,,女妖级玛提古海怪涂装（7天）,Harpy Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41802,,,1953,,,,女妖级玛提古海怪涂装（30天）,Harpy Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41803,,,1954,,,,女妖级玛提古海怪涂装（90天）,Harpy Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41804,,,1955,,,,女妖级玛提古海怪涂装（365天）,Harpy Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41805,,,1950,,,,战鹰级玛提古海怪涂装,Hawk Matigu Seabeast Serenity Only SKIN,0.01
41806,,,1952,,,,战鹰级玛提古海怪涂装（7天）,Hawk Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41807,,,1953,,,,战鹰级玛提古海怪涂装（30天）,Hawk Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41808,,,1954,,,,战鹰级玛提古海怪涂装（90天）,Hawk Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41809,,,1955,,,,战鹰级玛提古海怪涂装（365天）,Hawk Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41810,,,1950,,,,秃鹰级玛提古海怪涂装,Buzzard Matigu Seabeast Serenity Only SKIN,0.01
41811,,,1952,,,,秃鹰级玛提古海怪涂装（7天）,Buzzard Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41812,,,1953,,,,秃鹰级玛提古海怪涂装（30天）,Buzzard Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41813,,,1954,,,,秃鹰级玛提古海怪涂装（90天）,Buzzard Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41814,,,1955,,,,秃鹰级玛提古海怪涂装（365天）,Buzzard Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41815,,,1950,,,,蝎尾怪级玛提古海怪涂装,Manticore Matigu Seabeast Serenity Only SKIN,0.01
41816,,,1952,,,,蝎尾怪级玛提古海怪涂装（7天）,Manticore Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41817,,,1953,,,,蝎尾怪级玛提古海怪涂装（30天）,Manticore Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41818,,,1954,,,,蝎尾怪级玛提古海怪涂装（90天）,Manticore Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41819,,,1955,,,,蝎尾怪级玛提古海怪涂装（365天）,Manticore Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41820,,,1950,,,,狐妖级玛提古海怪涂装,Kitsune Matigu Seabeast Serenity Only SKIN,0.01
41821,,,1952,,,,狐妖级玛提古海怪涂装（7天）,Kitsune Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41822,,,1953,,,,狐妖级玛提古海怪涂装（30天）,Kitsune Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41823,,,1954,,,,狐妖级玛提古海怪涂装（90天）,Kitsune Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41824,,,1955,,,,狐妖级玛提古海怪涂装（365天）,Kitsune Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41825,,,1950,,,,黑鸦级玛提古海怪涂装,Crow Matigu Seabeast Serenity Only SKIN,0.01
41826,,,1952,,,,黑鸦级玛提古海怪涂装（7天）,Crow Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41827,,,1953,,,,黑鸦级玛提古海怪涂装（30天）,Crow Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41828,,,1954,,,,黑鸦级玛提古海怪涂装（90天）,Crow Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41829,,,1955,,,,黑鸦级玛提古海怪涂装（365天）,Crow Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41830,,,1950,,,,猛禽级玛提古海怪涂装,Raptor Matigu Seabeast Serenity Only SKIN,0.01
41831,,,1952,,,,猛禽级玛提古海怪涂装（7天）,Raptor Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41832,,,1953,,,,猛禽级玛提古海怪涂装（30天）,Raptor Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41833,,,1954,,,,猛禽级玛提古海怪涂装（90天）,Raptor Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41834,,,1955,,,,猛禽级玛提古海怪涂装（365天）,Raptor Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41835,,,1950,,,,麒麟级玛提古海怪涂装,Kirin Matigu Seabeast Serenity Only SKIN,0.01
41836,,,1952,,,,麒麟级玛提古海怪涂装（7天）,Kirin Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41837,,,1953,,,,麒麟级玛提古海怪涂装（30天）,Kirin Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41838,,,1954,,,,麒麟级玛提古海怪涂装（90天）,Kirin Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41839,,,1955,,,,麒麟级玛提古海怪涂装（365天）,Kirin Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41840,,,1950,,,,渡鸦级玛提古海怪涂装,Corax Matigu Seabeast Serenity Only SKIN,0.01
41841,,,1952,,,,渡鸦级玛提古海怪涂装（7天）,Corax Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41842,,,1953,,,,渡鸦级玛提古海怪涂装（30天）,Corax Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41843,,,1954,,,,渡鸦级玛提古海怪涂装（90天）,Corax Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41844,,,1955,,,,渡鸦级玛提古海怪涂装（365天）,Corax Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41845,,,1950,,,,海燕级玛提古海怪涂装,Cormorant Matigu Seabeast Serenity Only SKIN,0.01
41846,,,1952,,,,海燕级玛提古海怪涂装（7天）,Cormorant Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41847,,,1953,,,,海燕级玛提古海怪涂装（30天）,Cormorant Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41848,,,1954,,,,海燕级玛提古海怪涂装（90天）,Cormorant Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41849,,,1955,,,,海燕级玛提古海怪涂装（365天）,Cormorant Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41850,,,1950,,,,鹳鸟级玛提古海怪涂装,Stork Matigu Seabeast Serenity Only SKIN,0.01
41851,,,1952,,,,鹳鸟级玛提古海怪涂装（7天）,Stork Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41852,,,1953,,,,鹳鸟级玛提古海怪涂装（30天）,Stork Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41853,,,1954,,,,鹳鸟级玛提古海怪涂装（90天）,Stork Matigu Seabeast Serenity Only SKIN (90 Days),0.01
41854,,,1955,,,,鹳鸟级玛提古海怪涂装（365天）,Stork Matigu Seabeast Serenity Only SKIN (365 Days),0.01
41855,,,1950,,,,飞燕级玛提古海怪涂装,Flycatcher Matigu Seabeast Serenity Only SKIN,0.01
41856,,,1952,,,,飞燕级玛提古海怪涂装（7天）,Flycatcher Matigu Seabeast Serenity Only SKIN (7 Days),0.01
41857,,,1953,,,,飞燕级玛提古海怪涂装（30天）,Flycatcher Matigu Seabeast Serenity Only SKIN (30 Days),0.01
41858,,,1954,,,,飞燕级玛提古海怪涂装（90天）,Flycatcher Matigu Seabeast Serenity Only SKIN (90 Days),0.01
